,date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen
275,2022-08-09 10:00:00,9.5,8.6,132.0,0.55,5.85,73.0,0.35,0.0,3.95,7.0,,,,0.5,0.5,,2.8
276,2022-08-09 11:00:00,8.4,7.8,132.0,0.5,4.2,72.0,0.33,0.0,4.55,7.25,,,,0.3,0.5,,2.3
277,2022-08-09 12:00:00,7.4,7.0,131.0,0.5,2.9,71.0,0.48,0.0,3.65,6.1,,,,0.2,0.4,,1.9
278,2022-08-09 13:00:00,6.9,6.5,129.0,0.45,1.15,71.0,0.5,0.0,2.7,4.6,,,,0.1,0.2,,1.5
279,2022-08-09 14:00:00,5.9,5.8,125.0,0.55,1.45,70.0,0.49,0.0,1.75,2.95,,,,0.2,0.1,,2.3
280,2022-08-09 15:00:00,6.6,6.4,125.0,0.85,2.45,68.0,0.46,0.0,1.1,1.55,,,,0.1,0.1,,2.2
281,2022-08-09 16:00:00,7.0,6.9,125.0,0.95,3.0,65.0,0.45,0.0,0.55,0.6,,,,0.1,0.1,,1.3
282,2022-08-09 17:00:00,7.1,6.9,126.0,1.35,3.3,65.0,0.48,0.0,0.1,0.15,,,,0.1,0.2,,0.8
283,2022-08-09 18:00:00,7.3,7.1,127.0,1.75,2.6,66.0,0.51,0.0,0.0,0.0,,,,0.1,0.2,,0.4
284,2022-08-09 19:00:00,8.1,7.9,129.0,2.15,2.15,64.0,0.55,0.0,0.0,0.0,,,,0.0,0.2,,0.4
285,2022-08-09 20:00:00,8.5,8.2,130.0,2.35,2.0,60.0,0.58,0.0,0.0,0.0,,,,0.1,0.4,,0.6
286,2022-08-09 21:00:00,8.4,8.0,131.0,2.55,2.25,55.0,0.61,0.0,0.0,0.0,,,,0.1,0.4,,0.9
287,2022-08-09 22:00:00,8.3,8.0,127.0,1.9,1.5,54.0,0.62,0.0,0.0,0.0,,,,0.1,0.2,,0.9
288,2022-08-09 23:00:00,8.8,8.5,120.0,1.3,0.95,57.0,0.59,0.0,0.0,0.0,,,,0.1,0.1,,0.6
289,2022-08-10 00:00:00,8.4,8.1,120.0,1.0,0.85,62.0,0.41,0.0,0.0,0.0,,,,0.1,0.0,,1.5
290,2022-08-10 01:00:00,7.9,7.6,120.0,0.95,1.35,60.0,0.44,0.0,0.0,0.0,,,,0.1,0.2,,2.1
291,2022-08-10 02:00:00,7.4,7.2,120.0,0.85,0.9,61.0,0.44,0.0,0.0,0.0,,,,0.1,0.3,,2.1
292,2022-08-10 03:00:00,7.3,7.0,118.0,0.75,1.35,61.0,0.42,0.0,0.0,0.0,,,,0.1,0.2,,1.4
293,2022-08-10 04:00:00,7.4,7.0,118.0,0.9,1.5,63.0,0.39,0.0,0.0,0.05,,,,0.1,0.1,,0.9
294,2022-08-10 05:00:00,6.9,6.5,121.0,1.1,3.5,63.0,0.37,0.0,0.15,0.35,,,,0.1,0.1,,0.7
295,2022-08-10 06:00:00,7.3,6.9,123.0,1.15,4.7,62.0,0.32,0.0,0.55,1.1,,,,0.1,0.1,,2.6
296,2022-08-10 07:00:00,6.4,6.2,115.0,1.0,5.85,66.0,0.3,0.0,1.25,2.45,,,,0.2,0.2,,2.2
297,2022-08-10 08:00:00,6.2,6.0,112.0,0.7,5.1,67.0,0.24,0.0,2.55,4.3,,,,0.3,0.2,,1.7
298,2022-08-10 09:00:00,5.9,5.7,110.0,0.55,4.15,68.0,0.22,0.0,4.9,6.1,,,,0.4,0.2,,1.9
299,2022-08-10 10:00:00,5.4,5.2,108.0,0.4,3.4,68.0,0.23,0.0,5.75,7.25,,,,0.3,0.2,,2.0
300,2022-08-10 11:00:00,4.9,4.7,106.0,0.35,3.15,70.0,0.28,0.0,5.35,7.35,,,,0.3,0.2,,1.9
301,2022-08-10 12:00:00,4.6,4.4,105.0,0.35,2.75,69.0,0.37,0.0,2.2,6.25,,,,0.4,0.3,,1.9
302,2022-08-10 13:00:00,3.9,3.8,103.0,0.4,2.45,68.0,0.35,0.0,2.05,4.8,,,,0.2,0.3,,2.7
303,2022-08-10 14:00:00,4.0,3.9,102.0,0.45,2.05,68.0,0.33,0.0,1.75,3.1,,,,0.7,0.2,,3.7
304,2022-08-10 15:00:00,4.3,4.1,99.0,0.5,1.95,67.0,0.3,0.0,1.2,1.65,,,,1.3,0.2,,5.1
305,2022-08-10 16:00:00,4.4,4.1,97.0,0.85,2.05,67.0,0.25,0.0,0.5,0.6,,,,1.6,0.2,,7.2
306,2022-08-10 17:00:00,5.0,4.7,99.0,1.15,2.15,65.0,0.23,0.0,0.1,0.15,,,,1.8,0.1,,9.6
307,2022-08-10 18:00:00,5.6,5.3,100.0,1.55,1.95,64.0,0.2,0.0,0.0,0.0,,,,1.5,0.2,,10.2
308,2022-08-10 19:00:00,6.1,5.7,99.0,1.65,1.3,63.0,0.17,0.0,0.0,0.0,,,,2.0,0.5,,12.9
309,2022-08-10 20:00:00,6.4,6.0,101.0,1.6,0.6,60.0,0.16,0.0,0.0,0.0,,,,2.4,0.5,,14.4
310,2022-08-10 21:00:00,6.3,5.9,102.0,1.85,0.45,62.0,0.14,0.0,0.0,0.0,,,,2.1,0.4,,13.6
311,2022-08-10 22:00:00,5.9,5.2,103.0,1.65,0.4,62.0,0.14,0.0,0.0,0.0,,,,1.7,0.4,,11.7
312,2022-08-10 23:00:00,5.7,5.0,104.0,1.35,0.75,60.0,0.14,0.0,0.0,0.0,,,,1.8,0.4,,9.8
313,2022-08-11 00:00:00,6.9,5.8,103.0,1.0,0.95,54.0,0.16,0.0,0.0,0.0,,,,1.7,0.5,,11.6
314,2022-08-11 01:00:00,7.0,5.8,104.0,1.0,0.85,51.0,0.15,0.0,0.0,0.0,,,,1.8,0.5,,10.3
315,2022-08-11 02:00:00,7.2,6.0,104.0,1.05,0.8,50.0,0.13,0.0,0.0,0.0,,,,1.9,0.5,,9.1
316,2022-08-11 03:00:00,7.3,6.1,104.0,1.1,0.7,49.0,0.14,0.0,0.0,0.0,,,,2.0,0.5,,8.2
317,2022-08-11 04:00:00,7.7,6.6,102.0,1.25,0.7,48.0,0.11,0.0,0.05,0.05,,,,1.9,0.5,,6.4
318,2022-08-11 05:00:00,7.6,6.7,104.0,1.35,0.7,48.0,0.1,0.0,0.35,0.4,,,,1.9,0.5,,4.5
319,2022-08-11 06:00:00,6.9,5.9,103.0,1.45,1.8,47.0,0.09,0.0,1.2,1.2,,,,1.9,0.4,,4.8
320,2022-08-11 07:00:00,4.8,4.4,98.0,0.7,2.45,59.0,0.08,0.0,2.65,2.65,,,,2.1,0.7,,2.9
321,2022-08-11 08:00:00,4.3,4.0,93.0,0.45,2.55,65.0,0.08,0.0,4.15,4.45,,,,1.8,0.8,,2.2
322,2022-08-11 09:00:00,3.9,3.7,90.0,0.35,2.3,69.0,0.07,0.0,5.6,6.2,,,,1.9,0.7,,2.0
323,2022-08-11 10:00:00,3.4,3.2,89.0,0.25,2.15,71.0,0.08,0.0,6.3,7.35,,,,1.8,0.6,,2.3
324,2022-08-11 11:00:00,3.2,3.0,89.0,0.25,1.9,72.0,0.08,0.0,6.45,7.55,,,,1.7,0.5,,2.9
325,2022-08-11 12:00:00,3.1,3.0,89.0,0.25,1.9,72.0,0.1,0.0,6.5,6.65,,,,1.7,0.5,,4.1
326,2022-08-11 13:00:00,3.3,3.1,89.0,0.3,1.9,72.0,0.09,0.0,4.95,5.1,,,,1.8,0.4,,5.6
327,2022-08-11 14:00:00,3.3,3.1,90.0,0.3,1.85,73.0,0.09,0.0,3.3,3.3,,,,1.9,0.4,,7.6
328,2022-08-11 15:00:00,3.4,3.2,90.0,0.35,1.9,73.0,0.08,0.0,1.7,1.7,,,,1.9,0.4,,10.9
329,2022-08-11 16:00:00,3.6,3.4,90.0,0.5,1.85,71.0,0.08,0.0,0.65,0.65,,,,1.9,0.4,,14.6
330,2022-08-11 17:00:00,3.6,3.4,91.0,0.9,1.95,72.0,0.08,0.0,0.15,0.15,,,,2.1,0.5,,13.2
331,2022-08-11 18:00:00,3.9,3.4,91.0,1.05,1.75,70.0,0.07,0.0,0.0,0.0,,,,2.2,0.4,,11.7
332,2022-08-11 19:00:00,4.0,3.7,93.0,1.15,1.65,69.0,0.06,0.0,0.0,0.0,,,,3.0,0.4,,12.2
333,2022-08-11 20:00:00,4.0,3.6,95.0,1.5,1.6,67.0,0.06,0.0,0.0,0.0,,,,2.7,0.3,,12.4
334,2022-08-11 21:00:00,4.3,3.9,97.0,1.7,1.7,63.0,0.06,0.0,0.0,0.0,,,,2.6,0.3,,12.2
335,2022-08-11 22:00:00,5.3,4.4,99.0,1.75,1.4,59.0,0.06,0.0,0.0,0.0,,,,2.7,0.3,,11.9
336,2022-08-11 23:00:00,6.0,4.8,100.0,1.55,1.1,57.0,0.07,0.0,0.0,0.0,,,,2.7,0.4,,11.7
337,2022-08-12 00:00:00,6.8,5.7,100.0,1.45,0.8,52.0,0.09,0.0,0.0,0.0,,,,3.2,0.4,,11.4
338,2022-08-12 01:00:00,7.3,6.2,101.0,1.4,1.05,50.0,0.09,0.0,0.0,0.0,,,,3.1,0.4,,11.0
339,2022-08-12 02:00:00,7.7,6.6,101.0,1.25,1.4,50.0,0.1,0.0,0.0,0.0,,,,3.0,0.4,,10.6
340,2022-08-12 03:00:00,7.9,6.8,102.0,1.3,1.6,49.0,0.11,0.0,0.0,0.0,,,,2.9,0.4,,10.2
341,2022-08-12 04:00:00,7.4,7.0,101.0,1.55,1.65,48.0,0.11,0.0,0.05,0.05,,,,2.9,0.4,,9.3
342,2022-08-12 05:00:00,7.6,6.9,101.0,2.05,2.5,50.0,0.11,0.0,0.35,0.35,,,,2.8,0.4,,8.0
343,2022-08-12 06:00:00,6.8,6.3,103.0,1.6,3.7,47.0,0.11,0.0,1.05,1.15,,,,2.7,0.3,,8.5
344,2022-08-12 07:00:00,5.9,5.6,98.0,1.05,8.0,57.0,0.12,0.0,1.95,2.5,,,,2.6,0.4,,8.0
345,2022-08-12 08:00:00,5.9,5.6,95.0,0.7,9.0,64.0,0.14,0.0,2.85,4.15,,,,2.7,0.7,,8.0
346,2022-08-12 09:00:00,6.1,5.6,94.0,0.55,7.95,70.0,0.15,0.0,4.75,5.75,,,,2.7,0.7,,8.4
347,2022-08-12 10:00:00,6.1,5.5,94.0,0.5,8.35,72.0,0.14,0.0,5.2,6.85,,,,2.1,0.7,,7.7
348,2022-08-12 11:00:00,6.2,5.7,94.0,0.45,5.95,74.0,0.15,0.0,4.9,7.05,,,,2.0,0.7,,6.6
349,2022-08-12 12:00:00,6.4,5.9,95.0,0.45,4.65,73.0,0.33,0.0,4.45,5.8,,,,2.2,0.6,,5.5
350,2022-08-12 13:00:00,6.4,5.8,95.0,0.65,4.75,75.0,0.36,0.0,1.95,4.4,,,,0.8,0.4,,4.6
351,2022-08-12 14:00:00,6.4,6.0,96.0,0.65,4.05,72.0,0.36,0.0,1.1,2.8,,,,0.7,0.3,,4.4
352,2022-08-12 15:00:00,6.3,5.9,97.0,0.8,4.15,70.0,0.34,0.0,0.45,1.4,,,,0.7,0.2,,4.6
353,2022-08-12 16:00:00,6.0,5.8,99.0,1.5,3.2,70.0,0.32,0.0,0.4,0.55,,,,0.7,0.2,,4.9
354,2022-08-12 17:00:00,6.6,6.1,103.0,1.8,2.55,70.0,0.33,0.0,0.1,0.1,,,,0.7,0.2,,5.5
355,2022-08-12 18:00:00,6.7,6.1,105.0,2.45,2.35,68.0,0.33,0.0,0.0,0.0,,,,0.3,0.2,,4.6
356,2022-08-12 19:00:00,7.2,6.8,110.0,1.85,1.8,62.0,0.3,0.0,0.0,0.0,,,,0.4,0.2,,3.2
357,2022-08-12 20:00:00,7.0,6.7,114.0,2.2,1.5,58.0,0.29,0.0,0.0,0.0,,,,0.3,0.2,,2.7
358,2022-08-12 21:00:00,7.4,6.8,115.0,1.75,1.45,55.0,0.29,0.0,0.0,0.0,,,,0.3,0.2,,2.9
359,2022-08-12 22:00:00,7.6,6.8,114.0,2.05,1.35,53.0,0.29,0.0,0.0,0.0,,,,0.3,0.2,,2.8
360,2022-08-12 23:00:00,7.8,6.9,112.0,1.95,1.5,53.0,0.3,0.0,0.0,0.0,,,,0.2,0.1,,2.8
361,2022-08-13 00:00:00,7.7,7.0,113.0,1.65,1.7,52.0,0.3,0.0,0.0,0.0,,,,0.2,0.1,,3.0
362,2022-08-13 01:00:00,8.0,7.6,114.0,1.5,2.1,43.0,0.27,0.0,0.0,0.0,,,,0.2,0.1,,2.8
363,2022-08-13 02:00:00,7.6,7.1,115.0,1.35,1.9,37.0,0.26,0.0,0.0,0.0,,,,0.2,0.0,,0.9
364,2022-08-13 03:00:00,7.3,7.1,114.0,1.45,1.9,40.0,0.27,0.0,0.0,0.0,,,,0.2,0.0,,0.9
365,2022-08-13 04:00:00,6.7,6.5,113.0,1.55,1.5,42.0,0.33,0.0,0.0,0.05,,,,0.2,0.0,,0.7
366,2022-08-13 05:00:00,7.3,6.8,113.0,1.6,1.55,49.0,0.39,0.0,0.2,0.3,,,,0.2,0.1,,0.6
367,2022-08-13 06:00:00,7.2,6.8,114.0,1.55,3.5,47.0,0.42,0.0,0.6,0.95,,,,0.2,0.1,,4.0
368,2022-08-13 07:00:00,7.8,7.2,108.0,1.25,4.15,61.0,0.35,0.0,1.4,2.1,,,,0.3,0.1,,2.6
369,2022-08-13 08:00:00,7.7,7.3,106.0,0.8,4.65,70.0,0.33,0.0,1.9,3.7,,,,0.5,0.1,,2.0
370,2022-08-13 09:00:00,6.9,6.6,106.0,0.5,3.4,73.0,0.34,0.0,2.3,5.1,,,,0.7,0.2,,2.2
371,2022-08-13 10:00:00,6.0,5.8,107.0,0.45,2.95,75.0,0.36,0.0,1.6,6.0,,,,0.2,0.1,,2.4
372,2022-08-13 11:00:00,5.3,5.3,108.0,0.4,2.7,75.0,0.37,0.0,0.85,6.05,,,,0.1,0.1,,2.1
373,2022-08-13 12:00:00,5.0,4.8,108.0,0.5,2.45,74.0,0.09,0.0,3.95,6.5,,,,0.1,0.1,,1.4
374,2022-08-13 13:00:00,4.8,4.7,108.0,0.5,2.15,73.0,0.13,0.0,1.95,4.95,,,,0.0,0.0,,0.8
375,2022-08-13 14:00:00,4.5,4.4,108.0,0.55,1.3,71.0,0.21,0.0,0.85,3.1,,,,0.0,0.0,,0.5
376,2022-08-13 15:00:00,4.3,4.2,108.0,0.6,0.75,68.0,0.24,0.0,0.3,1.5,,,,0.0,0.0,,0.4
377,2022-08-13 16:00:00,4.6,4.5,109.0,0.9,0.6,66.0,0.17,0.0,0.25,0.55,,,,0.4,0.0,,0.3
378,2022-08-13 17:00:00,4.8,4.6,110.0,1.4,0.65,62.0,0.13,0.0,0.1,0.1,,,,0.1,0.1,,0.2
379,2022-08-13 18:00:00,5.2,5.1,112.0,2.1,0.55,61.0,0.1,0.0,0.0,0.0,,,,0.1,0.0,,0.1
380,2022-08-13 19:00:00,6.2,5.7,115.0,1.8,0.6,59.0,0.1,0.0,0.0,0.0,,,,0.0,0.0,,0.1
381,2022-08-13 20:00:00,6.9,6.5,118.0,1.65,1.05,57.0,0.11,0.0,0.0,0.0,,,,0.0,0.0,,0.0
382,2022-08-13 21:00:00,7.2,6.8,120.0,2.05,1.2,52.0,0.13,0.0,0.0,0.0,,,,0.0,0.0,,0.1
383,2022-08-13 22:00:00,6.4,6.3,118.0,1.8,1.0,47.0,0.18,0.0,0.0,0.0,,,,0.0,0.0,,0.1
384,2022-08-13 23:00:00,6.1,6.0,119.0,2.3,0.8,43.0,0.21,0.0,0.0,0.0,,,,0.0,0.0,,0.1
385,2022-08-14 00:00:00,6.3,6.2,120.0,2.35,1.1,41.0,0.1,0.0,0.0,0.0,,,,0.0,0.0,,0.1
386,2022-08-14 01:00:00,6.3,6.1,118.0,2.1,1.25,38.0,0.1,0.0,0.0,0.0,,,,0.0,0.0,,0.1
387,2022-08-14 02:00:00,6.4,6.2,117.0,1.8,0.85,41.0,0.11,0.0,0.0,0.0,,,,0.0,0.0,,0.1
388,2022-08-14 03:00:00,6.2,6.1,116.0,1.55,0.25,45.0,0.11,0.0,0.0,0.0,,,,0.0,0.0,,0.1
389,2022-08-14 04:00:00,6.0,5.8,116.0,1.65,0.35,40.0,0.12,0.0,0.05,0.05,,,,0.0,0.0,,0.0
390,2022-08-14 05:00:00,4.6,4.3,119.0,1.4,0.55,47.0,0.13,0.0,0.25,0.35,,,,0.0,0.0,,0.2
391,2022-08-14 06:00:00,5.0,4.8,120.0,1.45,1.1,51.0,0.14,0.0,0.65,1.05,,,,0.0,0.0,,2.0
392,2022-08-14 07:00:00,5.0,4.8,120.0,1.1,1.4,60.0,0.14,0.0,1.35,2.35,,,,0.0,0.0,,2.1
393,2022-08-14 08:00:00,5.1,5.0,117.0,0.8,1.75,67.0,0.14,0.0,2.65,4.0,,,,0.0,0.0,,1.9
394,2022-08-14 09:00:00,4.6,4.5,113.0,0.5,1.65,68.0,0.14,0.0,4.0,5.65,,,,0.1,0.0,,1.9
395,2022-08-14 10:00:00,4.7,4.6,109.0,0.4,1.3,70.0,0.15,0.0,4.75,6.7,,,,0.7,0.0,,2.2
396,2022-08-14 11:00:00,4.2,3.9,107.0,0.3,1.1,71.0,0.18,0.0,4.6,6.8,,,,0.9,0.0,,1.9
397,2022-08-14 12:00:00,3.6,3.5,104.0,0.3,0.9,73.0,0.17,0.0,3.4,5.95,,,,0.7,0.1,,1.8
398,2022-08-14 13:00:00,3.0,2.9,103.0,0.3,0.7,74.0,0.17,0.0,3.05,4.6,,,,0.7,0.1,,1.6
399,2022-08-14 14:00:00,3.1,2.9,105.0,0.3,0.4,74.0,0.16,0.0,2.6,2.95,,,,0.7,0.1,,1.3
400,2022-08-14 15:00:00,3.0,2.9,107.0,0.4,0.3,73.0,0.17,0.0,1.3,1.5,,,,0.8,0.1,,1.1
401,2022-08-14 16:00:00,3.3,3.2,108.0,0.55,0.25,72.0,0.21,0.0,0.35,0.55,,,,0.9,0.1,,1.5
402,2022-08-14 17:00:00,4.5,4.2,109.0,0.95,0.3,72.0,0.26,0.0,0.05,0.1,,,,1.0,0.1,,2.2
403,2022-08-14 18:00:00,5.5,5.3,115.0,1.5,0.35,68.0,0.25,0.0,0.0,0.0,,,,0.8,0.2,,2.0
404,2022-08-14 19:00:00,6.7,6.4,121.0,1.6,0.6,65.0,0.23,0.0,0.0,0.0,,,,1.7,0.1,,1.7
405,2022-08-14 20:00:00,8.2,7.8,127.0,2.65,0.75,61.0,0.21,0.0,0.0,0.0,,,,1.1,0.1,,2.0
406,2022-08-14 21:00:00,8.8,8.3,131.0,2.95,1.25,56.0,0.2,0.0,0.0,0.0,,,,1.0,0.1,,2.1
407,2022-08-14 22:00:00,9.1,8.4,131.0,2.7,1.35,57.0,0.18,0.0,0.0,0.0,,,,1.2,0.1,,2.4
408,2022-08-14 23:00:00,9.2,8.6,127.0,2.25,1.25,57.0,0.16,0.0,0.0,0.0,,,,0.9,0.1,,3.1
409,2022-08-15 00:00:00,8.8,8.0,125.0,2.0,1.05,54.0,0.15,0.0,0.0,0.0,,,,0.9,0.1,,14.5
410,2022-08-15 01:00:00,9.0,8.2,123.0,1.9,1.1,49.0,0.14,0.0,0.0,0.0,,,,0.7,0.1,,13.0
411,2022-08-15 02:00:00,8.9,7.9,122.0,1.8,0.7,46.0,0.14,0.0,0.0,0.0,,,,0.3,0.1,,10.9
412,2022-08-15 03:00:00,8.6,7.7,122.0,1.6,0.55,45.0,0.14,0.0,0.0,0.0,,,,0.1,0.1,,8.7
413,2022-08-15 04:00:00,8.5,7.6,122.0,1.35,0.55,47.0,0.14,0.0,0.05,0.05,,,,0.1,0.1,,6.7
414,2022-08-15 05:00:00,8.7,7.8,122.0,1.6,1.1,51.0,0.13,0.0,0.35,0.35,,,,0.1,0.1,,5.2
415,2022-08-15 06:00:00,9.0,8.1,127.0,1.6,1.25,56.0,0.12,0.0,1.15,1.15,,,,0.0,0.1,,5.4
416,2022-08-15 07:00:00,8.7,8.0,124.0,1.2,3.65,66.0,0.11,0.0,2.55,2.55,,,,0.7,0.1,,11.5
417,2022-08-15 08:00:00,7.1,6.8,122.0,0.85,3.65,73.0,0.1,0.0,4.0,4.35,,,,0.8,0.1,,9.0
418,2022-08-15 09:00:00,7.1,6.8,118.0,0.6,3.3,78.0,0.09,0.0,5.05,6.1,,,,1.3,0.2,,6.5
419,2022-08-15 10:00:00,6.4,5.7,115.0,0.5,2.8,84.0,0.09,0.0,6.3,7.25,,,,1.6,0.2,,6.9
420,2022-08-15 11:00:00,5.9,5.6,112.0,0.45,1.95,85.0,0.09,0.0,6.5,7.45,,,,1.6,0.4,,6.3
421,2022-08-15 12:00:00,6.1,5.8,111.0,0.45,1.55,83.0,0.09,0.0,5.75,6.75,,,,1.8,0.4,,4.9
422,2022-08-15 13:00:00,5.5,5.0,109.0,0.4,0.9,82.0,0.09,0.0,4.55,5.2,,,,1.9,0.3,,3.3
423,2022-08-15 14:00:00,6.5,5.6,110.0,0.4,0.8,83.0,0.1,0.0,2.7,3.25,,,,1.8,0.4,,3.4
424,2022-08-15 15:00:00,7.6,6.3,118.0,0.55,0.85,84.0,0.1,0.0,1.3,1.65,,,,1.7,0.3,,6.5
425,2022-08-15 16:00:00,8.3,6.8,120.0,0.95,0.65,82.0,0.11,1.0,0.5,0.6,,,,1.8,0.3,,5.7
426,2022-08-15 17:00:00,8.6,7.0,124.0,1.2,0.5,85.0,0.1,1.0,0.1,0.1,,,,1.8,0.3,,4.7
427,2022-08-15 18:00:00,8.8,7.2,119.0,1.7,0.6,75.0,0.09,1.0,0.0,0.0,,,,2.1,0.3,,2.9
428,2022-08-15 19:00:00,9.0,7.2,117.0,2.15,0.6,71.0,0.09,1.0,0.0,0.0,,,,2.4,0.3,,2.2
429,2022-08-15 20:00:00,9.1,7.3,124.0,2.15,0.65,67.0,0.1,1.0,0.0,0.0,,,,1.4,0.2,,2.0
430,2022-08-15 21:00:00,9.2,7.6,118.0,1.75,0.55,67.0,0.11,2.0,0.0,0.0,,,,1.2,0.2,,1.7
431,2022-08-15 22:00:00,9.7,7.8,117.0,1.55,0.5,62.0,0.12,2.0,0.0,0.0,,,,0.6,0.2,,1.1
432,2022-08-15 23:00:00,9.5,7.4,115.0,1.5,0.5,59.0,0.13,2.0,0.0,0.0,,,,0.3,0.2,,0.8
433,2022-08-16 00:00:00,9.4,7.4,111.0,1.1,0.55,58.0,0.14,1.0,0.0,0.0,,,,0.2,0.2,,0.7
434,2022-08-16 01:00:00,9.7,7.7,111.0,0.85,0.4,54.0,0.14,2.0,0.0,0.0,,,,0.2,0.2,,0.6
435,2022-08-16 02:00:00,9.4,7.3,109.0,0.7,0.3,53.0,0.15,2.0,0.0,0.0,,,,0.2,0.2,,0.6
436,2022-08-16 03:00:00,9.1,7.3,108.0,0.7,0.4,52.0,0.16,2.0,0.0,0.0,,,,0.2,0.2,,0.7
437,2022-08-16 04:00:00,9.1,7.3,107.0,0.9,0.4,54.0,0.16,2.0,0.05,0.05,,,,0.1,0.2,,0.9
438,2022-08-16 05:00:00,9.3,7.5,106.0,1.4,0.45,56.0,0.17,2.0,0.3,0.35,,,,0.2,0.2,,1.3
439,2022-08-16 06:00:00,9.7,7.8,112.0,1.55,0.65,56.0,0.17,2.0,1.05,1.1,,,,0.2,0.2,,2.2
440,2022-08-16 07:00:00,11.7,7.4,112.0,0.9,1.15,69.0,0.17,2.0,2.35,2.45,,,,1.3,0.4,,3.0
441,2022-08-16 08:00:00,10.9,6.6,104.0,0.6,1.5,79.0,0.18,3.0,4.0,4.2,,,,1.3,0.5,,3.1
442,2022-08-16 09:00:00,10.9,6.9,101.0,0.35,1.35,84.0,0.17,4.0,4.55,5.9,,,,1.3,0.4,,2.6
443,2022-08-16 10:00:00,12.1,8.0,98.0,0.4,1.25,85.0,0.17,4.0,5.85,7.0,,,,0.9,0.2,,2.2
444,2022-08-16 11:00:00,13.1,6.4,96.0,0.35,0.85,86.0,0.18,5.0,6.4,7.15,,,,0.8,0.1,,1.2
445,2022-08-16 12:00:00,11.5,6.2,96.0,0.35,1.0,84.0,0.18,5.0,6.25,6.55,,,,0.7,0.1,,0.5
446,2022-08-16 13:00:00,10.3,6.6,98.0,0.45,1.25,83.0,0.2,4.0,4.0,4.95,,,,0.7,0.1,,0.5
447,2022-08-16 14:00:00,9.4,6.7,99.0,0.5,0.9,80.0,0.22,4.0,1.65,3.1,,,,0.8,0.1,,1.0
448,2022-08-16 15:00:00,8.7,6.9,101.0,0.55,0.85,80.0,0.18,3.0,0.85,1.55,,,,0.8,0.1,,1.7
449,2022-08-16 16:00:00,9.6,7.0,103.0,0.9,0.95,76.0,0.18,3.0,0.35,0.55,,,,1.1,0.1,,2.0
450,2022-08-16 17:00:00,10.4,7.4,112.0,1.25,1.0,74.0,0.16,4.0,0.1,0.1,,,,1.1,0.1,,1.7
451,2022-08-16 18:00:00,10.9,8.1,114.0,2.4,1.2,73.0,0.14,4.0,0.0,0.0,,,,1.3,0.1,,0.9
452,2022-08-16 19:00:00,11.4,8.9,122.0,3.4,1.2,65.0,0.13,3.0,0.0,0.0,,,,1.8,0.1,,0.5
453,2022-08-16 20:00:00,13.0,9.4,125.0,2.65,0.9,60.0,0.12,4.0,0.0,0.0,,,,1.2,0.1,,0.4
454,2022-08-16 21:00:00,13.5,10.3,120.0,2.45,0.65,56.0,0.12,3.0,0.0,0.0,,,,1.1,0.1,,0.4
455,2022-08-16 22:00:00,13.2,10.3,119.0,2.05,0.5,54.0,0.12,3.0,0.0,0.0,,,,0.8,0.1,,0.4
456,2022-08-16 23:00:00,11.9,9.8,117.0,1.8,0.45,54.0,0.11,3.0,0.0,0.0,,,,0.3,0.0,,0.5
457,2022-08-17 00:00:00,11.2,8.7,115.0,1.4,0.45,55.0,0.12,3.0,0.0,0.0,,,,0.2,0.0,,1.0
458,2022-08-17 01:00:00,11.3,9.0,114.0,1.05,0.4,55.0,0.11,3.0,0.0,0.0,,,,0.2,0.0,,0.9
459,2022-08-17 02:00:00,11.4,9.3,113.0,0.8,0.45,54.0,0.11,4.0,0.0,0.0,,,,0.1,0.1,,1.0
460,2022-08-17 03:00:00,11.8,9.7,112.0,0.7,0.45,53.0,0.11,4.0,0.0,0.0,,,,0.2,0.1,,1.1
461,2022-08-17 04:00:00,12.7,10.2,111.0,0.95,0.4,53.0,0.11,4.0,0.05,0.05,,,,0.1,0.1,,0.8
462,2022-08-17 05:00:00,13.4,10.4,111.0,1.45,0.65,58.0,0.1,4.0,0.35,0.35,,,,0.1,0.1,,0.7
463,2022-08-17 06:00:00,13.7,10.7,114.0,1.55,0.7,54.0,0.1,4.0,1.15,1.15,,,,0.1,0.1,,2.1
464,2022-08-17 07:00:00,14.3,10.5,103.0,0.95,1.6,63.0,0.1,6.0,2.6,2.6,,,,0.7,0.1,,3.1
465,2022-08-17 08:00:00,15.1,9.6,101.0,0.7,2.1,75.0,0.1,7.0,3.8,4.45,,,,0.9,0.1,,3.4
466,2022-08-17 09:00:00,15.4,9.3,99.0,0.55,1.9,78.0,0.09,7.0,5.4,6.25,,,,1.0,0.1,,3.5
467,2022-08-17 10:00:00,14.5,9.3,98.0,0.4,1.4,83.0,0.09,7.0,6.45,7.4,,,,1.1,0.1,,2.8
468,2022-08-17 11:00:00,14.0,9.1,98.0,0.35,1.25,84.0,0.09,6.0,6.95,7.65,,,,1.2,0.1,,2.3
469,2022-08-17 12:00:00,14.1,8.6,98.0,0.3,1.05,85.0,0.07,5.0,5.8,7.15,,,,1.0,0.1,,1.7
